movieId,title,genres,year
3531,All the Vermeers in New York,Comedy|Drama|Romance,1990.0
3534,28 Days,Drama,2000.0
3535,American Psycho,Crime|Horror|Mystery|Thriller,2000.0
3536,Keeping the Faith,Comedy|Drama|Romance,2000.0
3537,Where the Money Is,Comedy|Drama,2000.0
3538,East is East,Comedy,1999.0
3539,"Filth and the Fury, The",Documentary,2000.0
3540,Passion of Mind,Drama|Mystery|Romance,2000.0
3543,Diner,Comedy|Drama,1982.0
3545,Cabaret,Drama|Musical,1972.0
3546,What Ever Happened to Baby Jane?,Drama|Horror|Thriller,1962.0
3547,Prick Up Your Ears,Comedy|Drama,1987.0
3548,Auntie Mame,Comedy|Drama,1958.0
3549,Guys and Dolls,Comedy|Musical|Romance,1955.0
3550,"Hunger, The",Horror,1983.0
3551,Marathon Man,Crime|Drama|Thriller,1976.0
3552,Caddyshack,Comedy,1980.0
3553,Gossip,Drama|Thriller,2000.0
3554,Love and Basketball,Drama|Romance,2000.0
3555,U-571,Action|Thriller|War,2000.0
3556,"Virgin Suicides, The",Drama|Romance,1999.0
3557,Jennifer 8,Mystery|Thriller,1992.0
3559,Limelight,Comedy|Drama|Romance,1952.0
3564,"Flintstones in Viva Rock Vegas, The",Children|Comedy,2000.0
3565,Where the Heart Is,Comedy|Drama,2000.0
3566,"Big Kahuna, The",Comedy|Drama,2000.0
3567,Bossa Nova,Comedy|Drama|Romance,2000.0
3569,"Idiots, The (Idioterne)",Comedy|Drama,1998.0
3571,Time Code,Comedy|Drama,2000.0
3572,Carnosaur,Horror|Sci-Fi,1993.0
3573,Carnosaur 2,Horror|Sci-Fi,1995.0
3574,Carnosaur 3: Primal Species,Horror|Sci-Fi,1996.0
3576,"Hidden, The",Action|Horror|Sci-Fi,1987.0
3577,Two Moon Junction,Drama|Romance,1988.0
3578,Gladiator,Action|Adventure|Drama,2000.0
3580,Up at the Villa,Drama,2000.0
3581,Human Traffic,Comedy,1999.0
3584,Breathless,Action|Drama|Romance|Thriller,1983.0
3585,"Great Locomotive Chase, The",Adventure|War,1956.0
3588,"King of Marvin Gardens, The",Crime|Drama,1972.0
3590,"Lords of Flatbush, The",Comedy|Drama,1974.0
3591,Mr. Mom,Comedy|Drama,1983.0
3593,Battlefield Earth,Action|Sci-Fi,2000.0
3594,Center Stage,Drama|Musical,2000.0
3596,Screwed,Comedy,2000.0
3597,Whipped,Comedy,2000.0
3598,Hamlet,Crime|Drama|Romance|Thriller,2000.0
3599,Anchors Aweigh,Comedy|Musical,1945.0
3600,Blue Hawaii,Comedy|Musical,1961.0
3604,Gypsy,Musical,1962.0
3605,King Creole,Crime|Drama|Musical,1958.0
3606,On the Town,Comedy|Musical|Romance,1949.0
3608,Pee-wee's Big Adventure,Adventure|Comedy,1985.0
3610,Roustabout,Drama|Musical|Romance,1964.0
3611,Saludos Amigos,Animation|Children|Comedy,1943.0
3612,"Slipper and the Rose, The",Adventure|Musical|Romance,1976.0
3613,Things Change,Comedy,1988.0
3614,Honeymoon in Vegas,Comedy|Romance,1992.0
3615,Dinosaur,Adventure|Animation|Children,2000.0
3616,Loser,Comedy|Romance,2000.0
3617,Road Trip,Comedy,2000.0
3618,Small Time Crooks,Comedy|Crime,2000.0
3619,"Hollywood Knights, The",Comedy,1980.0
3620,"Myth of Fingerprints, The",Comedy|Drama,1997.0
3621,Possession,Drama|Horror,1981.0
3622,"Twelve Chairs, The",Comedy,1970.0
3623,Mission: Impossible II,Action|Adventure|Thriller,2000.0
3624,Shanghai Noon,Action|Adventure|Comedy|Western,2000.0
3627,Carnival of Souls,Horror|Thriller,1962.0
3628,Flying Tigers,Action|Drama|Romance|War,1942.0
3629,"Gold Rush, The",Adventure|Comedy|Romance,1925.0
3633,On Her Majesty's Secret Service,Action|Adventure|Romance|Thriller,1969.0
3634,Seven Days in May,Thriller,1964.0
3635,"Spy Who Loved Me, The",Action|Adventure|Thriller,1977.0
3638,Moonraker,Action|Adventure|Sci-Fi|Thriller,1979.0
3639,"Man with the Golden Gun, The",Action|Adventure|Thriller,1974.0
3640,"King in New York, A",Comedy|Drama,1957.0
3643,"Fighting Seabees, The",Action|Drama|War,1944.0
3644,Dark Command,Western,1940.0
3645,Cleo from 5 to 7 (Cléo de 5 à 7),Drama,1962.0
3646,Big Momma's House,Comedy,2000.0
3649,American Gigolo,Drama,1980.0
3653,"Endless Summer, The",Documentary,1966.0
3654,"Guns of Navarone, The",Action|Adventure|Drama|War,1961.0
3655,Blow-Out (La grande bouffe),Drama,1973.0
3658,Quatermass and the Pit,Horror|Sci-Fi,1967.0
3660,Puppet Master,Horror|Sci-Fi|Thriller,1989.0
3661,Puppet Master II,Horror|Sci-Fi|Thriller,1991.0
3662,Puppet Master III: Toulon's Revenge,Horror|Sci-Fi|Thriller,1991.0
3663,Puppet Master 4,Horror|Sci-Fi|Thriller,1993.0
3664,Puppet Master 5: The Final Chapter,Horror|Sci-Fi|Thriller,1994.0
3665,Curse of the Puppet Master (Puppet Master 6: The Curse),Horror|Sci-Fi|Thriller,1998.0
3668,Romeo and Juliet,Drama|Romance,1968.0
3669,Stay Tuned,Comedy,1992.0
3670,Story of G.I. Joe,War,1945.0
3671,Blazing Saddles,Comedy|Western,1974.0
3672,Benji,Adventure|Children,1974.0
3673,Benji the Hunted,Adventure|Children,1987.0
3675,White Christmas,Comedy|Musical|Romance,1954.0
3676,Eraserhead,Drama|Horror,1977.0
3677,Baraka,Documentary,1992.0
3678,"Man with the Golden Arm, The",Drama,1955.0
3679,"Decline of Western Civilization, The",Documentary|Musical,1981.0
3681,For a Few Dollars More (Per qualche dollaro in più),Action|Drama|Thriller|Western,1965.0
3682,Magnum Force,Action|Crime|Drama|Thriller,1973.0
3683,Blood Simple,Crime|Drama|Film-Noir,1984.0
3684,"Fabulous Baker Boys, The",Drama|Romance,1989.0
3685,Prizzi's Honor,Comedy|Drama|Romance,1985.0
3686,Flatliners,Horror|Sci-Fi|Thriller,1990.0
3688,Porky's,Comedy,1982.0
3689,Porky's II: The Next Day,Comedy,1983.0
3690,Porky's Revenge,Comedy,1985.0
3692,Class of Nuke 'Em High,Comedy|Horror,1986.0
3693,"Toxic Avenger, The",Comedy|Horror,1985.0
3694,"Toxic Avenger, Part II, The",Comedy|Horror,1989.0
3695,"Toxic Avenger Part III: The Last Temptation of Toxie, The",Comedy|Horror,1989.0
3696,Night of the Creeps,Comedy|Horror|Sci-Fi|Thriller,1986.0
3697,Predator 2,Action|Sci-Fi|Thriller,1990.0
3698,"Running Man, The",Action|Sci-Fi,1987.0
3699,Starman,Adventure|Drama|Romance|Sci-Fi,1984.0
3700,"Brother from Another Planet, The",Drama|Sci-Fi,1984.0
3701,Alien Nation,Crime|Drama|Sci-Fi|Thriller,1988.0
3702,Mad Max,Action|Adventure|Sci-Fi,1979.0
3703,"Road Warrior, The (Mad Max 2)",Action|Adventure|Sci-Fi,1981.0
3704,Mad Max Beyond Thunderdome,Action|Adventure|Sci-Fi,1985.0
3705,Bird on a Wire,Action|Comedy|Romance,1990.0
3706,Angel Heart,Film-Noir|Horror|Mystery|Thriller,1987.0
3707,9 1/2 Weeks (Nine 1/2 Weeks),Drama|Romance,1986.0
3708,Firestarter,Horror|Thriller,1984.0
3709,Sleepwalkers,Horror,1992.0
3710,Action Jackson,Action|Comedy|Crime|Thriller,1988.0
3712,Soapdish,Comedy,1991.0
3713,"Long Walk Home, The",Drama,1990.0
3715,Burglar,Comedy|Crime,1987.0
3716,Fatal Beauty,Action|Comedy|Crime|Drama,1987.0
3717,Gone in 60 Seconds,Action|Crime,2000.0
3718,American Pimp,Documentary,1999.0
3719,Love's Labour's Lost,Comedy|Romance,2000.0
3720,Sunshine,Drama,1999.0
3723,Hamlet,Drama,1990.0
3724,Coming Home,Drama|War,1978.0
3726,Assault on Precinct 13,Action|Thriller,1976.0
3727,Near Dark,Horror|Western,1987.0
3728,One False Move,Crime|Drama|Film-Noir|Thriller,1992.0
3729,Shaft,Action|Crime|Drama|Thriller,1971.0
3730,"Conversation, The",Drama|Mystery,1974.0
3731,Cutter's Way,Drama|Thriller,1981.0
3732,"Fury, The",Horror,1978.0
3733,"Paper Chase, The",Drama,1973.0
3734,Prince of the City,Drama,1981.0
3735,Serpico,Crime|Drama,1973.0
3736,"Ace in the Hole (Big Carnival, The)",Drama,1951.0
3737,Lonely Are the Brave,Drama|Western,1962.0
3738,"Sugarland Express, The",Drama,1974.0
3739,Trouble in Paradise,Comedy|Romance,1932.0
3740,Big Trouble in Little China,Action|Adventure|Comedy|Fantasy,1986.0
3741,Badlands,Crime|Drama|Thriller,1973.0
3742,Battleship Potemkin,Drama|War,1925.0
3743,Boys and Girls,Comedy|Romance,2000.0
3744,Shaft,Action|Crime|Thriller,2000.0
3745,Titan A.E.,Action|Adventure|Animation|Children|Sci-Fi,2000.0
3747,Jesus' Son,Drama,1999.0
3751,Chicken Run,Animation|Children|Comedy,2000.0
3752,"Me, Myself & Irene",Adventure|Comedy,2000.0
3753,"Patriot, The",Action|Drama|War,2000.0
3754,"Adventures of Rocky and Bullwinkle, The",Adventure|Animation|Children|Comedy|Fantasy,2000.0
3755,"Perfect Storm, The",Drama|Thriller,2000.0
3756,"Golden Bowl, The",Drama,2000.0
3758,Communion,Drama|Sci-Fi|Thriller,1989.0
3759,Fun and Fancy Free,Animation|Children|Musical,1947.0
3760,"Kentucky Fried Movie, The",Comedy,1977.0
3761,"Bound by Honor (a.k.a. Blood In, Blood Out)",Action|Crime|Drama|Thriller,1993.0
3763,F/X,Action|Crime|Thriller,1986.0
3764,F/X2 (a.k.a. F/X 2 - The Deadly Art of Illusion),Action|Crime|Thriller,1991.0
3765,"Hot Spot, The",Crime|Drama|Romance,1990.0
3766,Missing in Action,Action|War,1984.0
3767,Missing in Action 2: The Beginning,Action|War,1985.0
3768,Braddock: Missing in Action III,Action|War,1988.0
3769,Thunderbolt and Lightfoot,Action,1974.0
3770,Dreamscape,Horror|Sci-Fi|Thriller,1984.0
3771,The Golden Voyage of Sinbad,Action|Adventure|Fantasy,1973.0
3773,House Party,Comedy,1990.0
3774,House Party 2,Comedy|Drama|Romance,1991.0
3775,Make Mine Music,Animation|Children|Musical,1946.0
3776,Melody Time,Animation|Children|Musical,1948.0
3780,Rocketship X-M,Sci-Fi,1950.0
3781,Shaft in Africa,Action|Crime,1973.0
3783,Croupier,Crime|Drama,1998.0
3784,"Kid, The",Comedy|Fantasy,2000.0
3785,Scary Movie,Comedy|Horror,2000.0
3786,But I'm a Cheerleader,Comedy,1999.0
3787,Shower (Xizao),Comedy,1999.0
3788,Blow-Up (Blowup),Drama|Mystery,1966.0
3789,"Pawnbroker, The",Drama,1964.0
3790,Groove,Drama,2000.0
3791,Footloose,Drama,1984.0
3792,Duel in the Sun,Western,1946.0
3793,X-Men,Action|Adventure|Sci-Fi,2000.0
3796,"Wisdom of Crocodiles, The (a.k.a. Immortality)",Romance|Thriller,2000.0
3797,"In Crowd, The",Thriller,2000.0
3798,What Lies Beneath,Drama|Horror|Mystery,2000.0
3799,Pokémon the Movie 2000,Animation|Children,2000.0
3801,Anatomy of a Murder,Drama|Mystery,1959.0
3802,Freejack,Action|Sci-Fi,1992.0
3804,H.O.T.S.,Comedy,1979.0
3806,Mackenna's Gold,Western,1969.0
3807,Sinbad and the Eye of the Tiger,Adventure|Fantasy,1977.0
3808,"Two Women (Ciociara, La)",Drama|War,1960.0
3809,What About Bob?,Comedy,1991.0
3810,White Sands,Drama|Thriller,1992.0
3811,Breaker Morant,Drama|War,1980.0
3812,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask,Comedy,1972.0
3813,Interiors,Drama,1978.0
3814,Love and Death,Comedy,1975.0
3816,"Official Story, The (La historia oficial)",Drama,1985.0
3819,Tampopo,Comedy,1985.0
3820,Thomas and the Magic Railroad,Children,2000.0
3821,Nutty Professor II: The Klumps,Comedy,2000.0
3822,"Girl on the Bridge, The (Fille sur le pont, La)",Drama|Romance,1999.0
3823,Wonderland,Drama,1999.0
3824,Autumn in New York,Drama|Romance,2000.0
3825,Coyote Ugly,Comedy|Drama|Romance,2000.0
3826,Hollow Man,Horror|Sci-Fi|Thriller,2000.0
3827,Space Cowboys,Action|Adventure|Comedy|Sci-Fi,2000.0
3830,Psycho Beach Party,Comedy|Horror|Thriller,2000.0
3831,Saving Grace,Comedy,2000.0
3833,"Brain That Wouldn't Die, The",Horror|Sci-Fi,1962.0
3834,Bronco Billy,Adventure|Drama|Romance,1980.0
3835,"Crush, The",Thriller,1993.0
3836,Kelly's Heroes,Action|Comedy|War,1970.0
3837,Phantasm II,Action|Fantasy|Horror|Sci-Fi|Thriller,1988.0
3838,Phantasm III: Lord of the Dead,Horror,1994.0
3839,Phantasm IV: Oblivion,Horror,1998.0
3840,Pumpkinhead,Horror,1988.0
3841,Air America,Action|Comedy,1990.0
3843,Sleepaway Camp,Horror,1983.0
3844,Steel Magnolias,Drama,1989.0
3845,And God Created Woman (Et Dieu... créa la femme),Drama,1956.0
3847,"Ilsa, She Wolf of the SS",Horror,1974.0
3848,Silent Fall,Drama|Thriller,1994.0
3849,"Spiral Staircase, The",Thriller,1946.0
3850,Whatever Happened to Aunt Alice?,Crime|Thriller,1969.0
3851,I'm the One That I Want,Comedy,2000.0
3852,"Tao of Steve, The",Comedy,2000.0
3855,"Affair of Love, An (Liaison pornographique, Une)",Drama|Romance,1999.0
3857,Bless the Child,Thriller,2000.0
3858,Cecil B. DeMented,Comedy,2000.0
3859,"Eyes of Tammy Faye, The",Documentary,2000.0
3861,"Replacements, The",Comedy,2000.0
3863,"Cell, The",Drama|Horror|Thriller,2000.0
3864,Godzilla 2000 (Gojira ni-sen mireniamu),Action|Adventure|Sci-Fi,1999.0
3865,"Original Kings of Comedy, The",Comedy|Documentary,2000.0
3868,"Naked Gun: From the Files of Police Squad!, The",Action|Comedy|Crime|Romance,1988.0
3869,"Naked Gun 2 1/2: The Smell of Fear, The",Comedy,1991.0
3870,Our Town,Drama,1940.0
3871,Shane,Drama|Western,1953.0
3872,"Suddenly, Last Summer",Drama,1959.0
3873,Cat Ballou,Comedy|Western,1965.0
3877,Supergirl,Action|Adventure|Fantasy,1984.0
3878,X: The Unknown,Horror|Sci-Fi,1956.0
3879,"Art of War, The",Action|Thriller,2000.0
3882,Bring It On,Comedy,2000.0
3888,Skipped Parts,Drama|Romance,2000.0
3889,Highlander: Endgame (Highlander IV),Action|Adventure|Fantasy,2000.0
3890,Back Stage,Documentary,2000.0
3892,Anatomy (Anatomie),Horror,2000.0
3893,Nurse Betty,Comedy|Crime|Drama|Romance|Thriller,2000.0
3894,Solas,Drama,1999.0
3895,"Watcher, The",Crime|Thriller,2000.0
3896,"Way of the Gun, The",Crime|Thriller,2000.0
3897,Almost Famous,Drama,2000.0
3898,Bait,Action|Comedy,2000.0
3901,Duets,Comedy|Drama,2000.0
3902,Goya in Bordeaux (Goya en Burdeos),Drama,1999.0
3903,Urbania,Drama,2000.0
3905,"Specials, The",Comedy,2000.0
3906,Under Suspicion,Crime|Thriller,2000.0
3908,Urban Legends: Final Cut,Horror,2000.0
3909,Woman on Top,Comedy|Romance,2000.0
3910,Dancer in the Dark,Drama|Musical,2000.0
3911,Best in Show,Comedy,2000.0
3913,Barenaked in America,Documentary,1999.0
3914,"Broken Hearts Club, The",Drama,2000.0
3915,Girlfight,Drama,2000.0
3916,Remember the Titans,Drama,2000.0
3917,Hellraiser,Horror,1987.0
3918,Hellbound: Hellraiser II,Horror,1988.0
3919,Hellraiser III: Hell on Earth,Horror,1992.0
3923,Return of the Fly,Horror|Sci-Fi,1959.0
3925,Stranger Than Paradise,Comedy|Drama,1984.0
3926,Voyage to the Bottom of the Sea,Adventure|Sci-Fi,1961.0
3927,Fantastic Voyage,Adventure|Sci-Fi,1966.0
3928,Abbott and Costello Meet Frankenstein,Comedy|Horror,1948.0
3929,"Bank Dick, The",Comedy,1940.0
3930,"Creature from the Black Lagoon, The",Adventure|Horror|Sci-Fi,1954.0
3932,"Invisible Man, The",Horror|Sci-Fi,1933.0
3936,Phantom of the Opera,Horror|Musical|Thriller,1943.0
3937,Runaway,Sci-Fi|Thriller,1984.0
3938,"Slumber Party Massacre, The",Horror,1982.0
3941,Sorority House Massacre,Horror,1986.0
3943,Bamboozled,Comedy,2000.0
3944,Bootmen,Comedy|Drama,2000.0
3945,Digimon: The Movie,Adventure|Animation|Children,2000.0
3946,Get Carter,Action|Drama|Thriller,2000.0
3947,Get Carter,Action|Crime|Drama|Thriller,1971.0
3948,Meet the Parents,Comedy,2000.0
3949,Requiem for a Dream,Drama,2000.0
3950,Tigerland,Drama,2000.0
3952,"Contender, The",Drama|Thriller,2000.0
3953,Dr. T and the Women,Comedy|Romance,2000.0
3955,"Ladies Man, The",Comedy,2000.0
3956,Lost Souls,Drama|Horror|Thriller,2000.0
3957,Billy Jack,Action|Drama,1971.0
3958,Billy Jack Goes to Washington,Drama,1977.0
3959,"Time Machine, The",Action|Adventure|Sci-Fi,1960.0
3960,Haunted,Drama|Thriller,1995.0
3961,Ghoulies,Horror,1985.0
3962,Ghoulies II,Comedy|Horror,1987.0
3963,"Unsinkable Molly Brown, The",Musical,1964.0
3964,"Adventures of Ichabod and Mr. Toad, The",Animation|Children,1949.0
3965,"Strange Love of Martha Ivers, The",Drama|Film-Noir,1946.0
3966,Detour,Crime|Film-Noir,1945.0
3967,Billy Elliot,Drama,2000.0
3968,Bedazzled,Comedy,2000.0
3969,Pay It Forward,Drama,2000.0
3970,"Beyond, The (E tu vivrai nel terrore - L'aldilà)",Horror,1981.0
3972,"Legend of Drunken Master, The (Jui kuen II)",Action|Comedy,1994.0
3973,Book of Shadows: Blair Witch 2,Crime|Horror|Mystery|Thriller,2000.0
3975,Lucky Numbers,Comedy|Drama,2000.0
3977,Charlie's Angels,Action|Comedy,2000.0
3978,"Legend of Bagger Vance, The",Drama|Romance,2000.0
3979,Little Nicky,Comedy,2000.0
3980,Men of Honor,Drama,2000.0
3981,Red Planet,Action|Sci-Fi|Thriller,2000.0
3982,What's Cooking?,Drama,2000.0
3983,You Can Count on Me,Drama|Romance,2000.0
3984,Diamonds Are Forever,Action|Adventure|Thriller,1971.0
3985,"Eagle Has Landed, The",Drama|War,1976.0
3986,"6th Day, The",Action|Sci-Fi|Thriller,2000.0
3987,Bounce,Drama|Romance,2000.0
3988,How the Grinch Stole Christmas (a.k.a. The Grinch),Children|Comedy|Fantasy,2000.0
3989,One Day in September,Documentary,1999.0
3990,Rugrats in Paris: The Movie,Animation|Children|Comedy,2000.0
3991,102 Dalmatians,Children|Comedy,2000.0
3992,Malèna,Drama|Romance|War,2000.0
3993,Quills,Drama|Romance,2000.0
3994,Unbreakable,Drama|Sci-Fi,2000.0
3996,"Crouching Tiger, Hidden Dragon (Wo hu cang long)",Action|Drama|Romance,2000.0
3997,Dungeons & Dragons,Action|Adventure|Comedy|Fantasy,2000.0
3998,Proof of Life,Drama,2000.0
3999,Vertical Limit,Action|Adventure,2000.0
4000,"Bounty, The",Adventure|Drama,1984.0
4002,"Planes, Trains & Automobiles",Comedy,1987.0
4003,She's Having a Baby,Comedy,1988.0
4005,"Living Daylights, The",Action|Adventure|Thriller,1987.0
4006,Transformers: The Movie,Adventure|Animation|Children|Sci-Fi,1986.0
4007,Wall Street,Drama,1987.0
4008,Born on the Fourth of July,Drama|War,1989.0
4009,Talk Radio,Drama,1988.0
4010,Brewster's Millions,Comedy,1985.0
4011,Snatch,Comedy|Crime|Thriller,2000.0
4012,Punchline,Comedy|Drama,1988.0
4014,Chocolat,Drama|Romance,2000.0
4015,"Dude, Where's My Car?",Comedy|Sci-Fi,2000.0
4016,"Emperor's New Groove, The",Adventure|Animation|Children|Comedy|Fantasy,2000.0
4017,Pollock,Drama,2000.0
4018,What Women Want,Comedy|Romance,2000.0
4019,Finding Forrester,Drama,2000.0
4020,"Gift, The",Thriller,2000.0
4021,Before Night Falls,Drama,2000.0
4022,Cast Away,Drama,2000.0
4023,"Family Man, The",Comedy|Drama|Romance,2000.0
4024,"House of Mirth, The",Romance,2000.0
4025,Miss Congeniality,Comedy|Crime,2000.0
4027,"O Brother, Where Art Thou?",Adventure|Comedy|Crime,2000.0
4028,Songcatcher,Drama,2000.0
4029,State and Main,Comedy|Drama,2000.0
4030,Dracula 2000,Horror,2000.0
4031,All the Pretty Horses,Drama|Romance|Western,2000.0
4032,"Everlasting Piece, An",Comedy,2000.0
4033,Thirteen Days,Drama|Thriller|War,2000.0
4034,Traffic,Crime|Drama|Thriller,2000.0
4035,"Claim, The",Romance|Western,2000.0
4036,Shadow of the Vampire,Drama|Horror,2000.0
4037,House of Games,Crime|Film-Noir|Mystery|Thriller,1987.0
4038,Kill Me Again,Crime|Drama|Thriller,1989.0
4039,Annie,Children|Musical,1982.0
4040,Don't Tell Mom the Babysitter's Dead,Comedy,1991.0
4041,"Officer and a Gentleman, An",Drama|Romance,1982.0
4042,"Alamo, The",Action|Drama|War|Western,1960.0
4043,At Close Range,Crime|Drama,1986.0
4045,Breakheart Pass,Western,1975.0
4046,Friendly Persuasion,Drama,1956.0
4047,Gettysburg,Drama|War,1993.0
4052,Antitrust,Crime|Drama|Thriller,2001.0
4053,Double Take,Action|Comedy,2001.0
4054,Save the Last Dance,Drama|Romance,2001.0
4055,Panic,Drama,2000.0
4056,"Pledge, The",Crime|Drama|Mystery|Thriller,2001.0
4057,Kids World,Adventure|Children|Comedy,2000.0
4061,The Man in the Moon,Drama|Romance,1991.0
4062,Mystic Pizza,Comedy|Drama|Romance,1988.0
4063,Prelude to a Kiss,Comedy|Drama|Romance,1992.0
4064,Coffy,Action|Crime|Thriller,1973.0
4065,Foxy Brown,Action|Crime|Drama,1974.0
4066,I'm Gonna Git You Sucka,Action|Comedy,1988.0
4067,Untamed Heart,Drama|Romance,1993.0
4068,Sugar & Spice,Comedy,2001.0
4069,"Wedding Planner, The",Comedy|Romance,2001.0
4077,"With a Friend Like Harry... (Harry, un ami qui vous veut du bien)",Drama|Thriller,2000.0
4078,Amazing Grace and Chuck,Drama,1987.0
4079,Amazon Women on the Moon,Comedy|Sci-Fi,1987.0
4080,Baby Boom,Comedy,1987.0
4081,Back to the Beach,Comedy,1987.0
4082,Barfly,Comedy|Drama|Romance,1987.0
4084,Beverly Hills Cop II,Action|Comedy|Crime|Thriller,1987.0
4085,Beverly Hills Cop,Action|Comedy|Crime|Drama,1984.0
4086,"Big Easy, The",Action|Crime|Mystery|Romance|Thriller,1987.0
4090,"Brave Little Toaster, The",Animation|Children,1987.0
4091,Can't Buy Me Love,Comedy|Romance,1987.0
4092,Cherry 2000,Romance|Sci-Fi,1987.0
4093,Cop,Thriller,1988.0
4095,Cry Freedom,Drama,1987.0
4096,"Curse, The (a.k.a. The Farm)",Horror|Sci-Fi,1987.0
4097,Dead of Winter,Horror|Thriller,1987.0
4098,"Dead, The",Drama,1987.0
4100,Disorderlies,Comedy,1987.0
4102,Eddie Murphy Raw,Comedy|Documentary,1987.0
4103,Empire of the Sun,Action|Adventure|Drama|War,1987.0
4104,Ernest Goes to Camp,Comedy,1987.0
4105,"Evil Dead, The",Fantasy|Horror|Thriller,1981.0
4106,Extreme Prejudice,Action|Crime|Drama|Thriller|Western,1987.0
4108,Five Corners,Drama,1987.0
4109,Flowers in the Attic,Drama|Thriller,1987.0
4110,"Fourth Protocol, The",Thriller,1987.0
4111,Gardens of Stone,Drama|War,1987.0
4116,Hollywood Shuffle,Comedy,1987.0
4117,Hope and Glory,Drama,1987.0
4119,Housekeeping,Comedy|Drama,1987.0
4121,Innerspace,Action|Adventure|Comedy|Sci-Fi,1987.0
4123,Ishtar,Comedy,1987.0
4124,Jaws: The Revenge,Horror|Thriller,1987.0
4125,Leonard Part 6,Comedy|Sci-Fi,1987.0
4126,Less Than Zero,Drama,1987.0
4127,"Like Father, Like Son",Comedy,1987.0
4128,"Lost Boys, The",Comedy|Horror|Thriller,1987.0
4129,Made in Heaven,Fantasy|Romance,1987.0
4130,Maid to Order,Comedy|Fantasy,1987.0
4131,Making Mr. Right,Comedy|Romance|Sci-Fi,1987.0
4132,Mannequin,Comedy|Romance,1987.0
4133,Masters of the Universe,Action|Adventure|Fantasy|Sci-Fi,1987.0
4135,"Monster Squad, The",Adventure|Comedy|Horror,1987.0
4136,"Month in the Country, A",Drama,1987.0
4137,Morgan Stewart's Coming Home,Comedy,1987.0
4138,My Demon Lover,Comedy|Horror,1987.0
4139,No Man's Land,Crime|Drama,1987.0
4141,Head Over Heels,Comedy|Romance,2001.0
4142,Left Behind: The Movie,Action|Adventure|Drama|Thriller,2000.0
4143,Valentine,Horror|Mystery,2001.0
4144,In the Mood For Love (Fa yeung nin wa),Drama|Romance,2000.0
4146,"Million Dollar Hotel, The",Drama|Mystery|Romance,2001.0
4147,Nico and Dani (Krámpack),Comedy|Drama|Romance,2000.0
4148,Hannibal,Horror|Thriller,2001.0
4149,Saving Silverman (Evil Woman),Comedy|Romance,2001.0
4150,Signs & Wonders,Drama,2001.0
4151,"Taste of Others, The (Le goût des autres)",Comedy|Drama|Romance,2000.0
4152,Vatel,Drama,2000.0
4153,Down to Earth,Comedy|Fantasy|Romance,2001.0
4154,Recess: School's Out,Animation|Children,2001.0
4155,Sweet November,Drama|Romance,2001.0
4157,"Price of Milk, The",Comedy|Drama|Fantasy|Romance,2000.0
4158,Monkeybone,Animation|Comedy|Fantasy,2001.0
4159,3000 Miles to Graceland,Action|Thriller,2001.0
4160,"Widow of St. Pierre, The (Veuve de Saint-Pierre, La)",Drama|Romance,2000.0
4161,"Mexican, The",Action|Comedy,2001.0
4162,See Spot Run,Comedy,2001.0
4166,Series 7: The Contenders,Action|Drama,2001.0
4167,15 Minutes,Thriller,2001.0
4168,Get Over It,Comedy|Romance,2001.0
4169,Blow Dry (a.k.a. Never Better),Comedy,2001.0
4172,Simon Magus,Drama|Fantasy|Mystery|Romance,1999.0
4174,Avalon,Drama,1990.0
4178,Of Mice and Men,Drama,1939.0
4179,Pixote,Drama,1981.0
4182,Tuff Turf,Drama,1985.0
4183,"Unbelievable Truth, The",Comedy|Drama,1989.0
4184,"Bishop's Wife, The",Comedy|Drama|Romance,1947.0
4186,"Fortune Cookie, The",Comedy|Drama|Romance,1966.0
4187,Lilies of the Field,Drama,1963.0
4188,Hans Christian Andersen,Children|Musical,1952.0
4189,"Greatest Story Ever Told, The",Drama,1965.0
4190,Elmer Gantry,Drama,1960.0
4191,Alfie,Comedy|Drama|Romance,1966.0
4192,Demetrius and the Gladiators,Drama,1954.0
4193,"Fantasticks, The",Musical,1995.0
4194,I Know Where I'm Going!,Drama|Romance|War,1945.0
4195,"Abominable Dr. Phibes, The",Horror|Mystery,1971.0
4197,Real Life,Comedy,1979.0
4199,Death Warrant,Action,1990.0
4200,Double Impact,Action,1991.0
4201,"End, The",Comedy,1978.0
4203,Harley Davidson and the Marlboro Man,Action|Crime|Drama,1991.0
4205,Mermaids,Comedy|Drama|Romance,1990.0
4206,"Mighty Quinn, The",Crime|Mystery,1989.0
4207,Navy Seals,Action|Adventure|War,1990.0
4210,Manhunter,Action|Crime|Drama|Horror|Thriller,1986.0
4211,Reversal of Fortune,Drama,1990.0
4212,Death on the Nile,Crime|Mystery,1978.0
4213,Deepstar Six,Horror|Sci-Fi|Thriller,1989.0
4214,Revenge of the Nerds,Comedy,1984.0
4215,Revenge of the Nerds II: Nerds in Paradise,Comedy,1987.0
4216,Longtime Companion,Drama,1990.0
4217,4 Little Girls,Documentary,1997.0
4218,River's Edge,Crime|Drama,1986.0
4219,Girls Just Want to Have Fun,Comedy,1985.0
4220,"Longest Yard, The",Comedy,1974.0
4221,Necessary Roughness,Comedy,1991.0
4223,Enemy at the Gates,Drama|War,2001.0
